
@relation p2

@attribute A1 REAL
@attribute A2 REAL
@attribute Class {0, 1}

@data
0.21055095028216697,0.39066952065194993,0
0.19628323449786034,0.4661124752122586,0
0.16259419541409237,0.42866901845071703,0
0.1501103007492468,0.1700457759495605,0
0.9467671851817847,0.9045716705051644,0
0.9510023174108356,0.1876302726960638,0
0.4377858258417626,0.7248213461085571,0
0.9730705574983716,0.3400138495538314,0
0.27947488989600966,0.8259940299802591,0
0.906404213794656,0.20301585524656807,0
0.8169738313822875,0.38755809412069064,0
0.42536244751695396,0.47416265141426495,0
0.8659708160897002,0.38610336414584445,0
0.749242348174713,0.6690426180858655,0
0.9084922508210446,0.9100365811075337,0
0.056177154249859695,0.8904006224717247,0
0.9955419930084725,0.3207097921758586,0
0.1849879162836775,0.230467962995638,0
0.10515018467559134,0.8878194280091671,0
0.9006607046282157,0.21364224534332865,0
0.2601636140287479,0.43773180669557776,0
0.06981018199878963,0.9329737804941388,0
0.24709488247361355,0.4999202215966839,0
0.4699395851221545,0.8725308046695557,0
0.1347114271194324,0.4670530489374026,0
0.811660729830217,0.692871908732187,0
0.9534205572933332,0.008963091687024916,0
0.28210019615978843,0.474840295629804,0
0.7800698161455175,0.3244058302922188,0
0.4585505182577204,0.780426599659515,0
0.8554825806139544,0.2766055790162665,0
0.378568966681885,0.7447221567429229,0
0.47200234380447026,0.9030605981309223,0
0.8957984933039236,0.3256184776127842,0
0.12739327483996477,0.20514019339516165,0
0.31837269061082163,0.4460451878306162,0
0.9229321633754073,0.2962092965571246,0
0.8525945737977001,0.1810287067934223,0
0.20489667059293715,0.6533154558910043,0
0.2769267259110252,0.185786975307895,0
0.12318829407609067,0.3819553725725908,0
0.07801074003334996,0.26546303018005424,0
0.2915851601780539,0.7700221729311612,0
0.2963540151928381,0.468359092841398,0
0.5013453037533211,0.6036480288687579,0
0.8652259738613388,0.34525077012616745,0
0.2792498388824223,0.1931750125505607,0
0.14529126856739139,0.8338057767584627,0
0.30578496240335173,0.3162815115778209,0
0.15767949537121984,0.802344160926319,0
0.046078882982939495,0.9789912194677678,0
0.8121539989525709,0.4619155842226781,0
0.20229599333299209,0.8228107515566232,0
0.24034753389250008,0.17521992123874286,0
0.2268298172736184,0.6351480118995738,0
0.24661623385097198,0.4708134477271494,0
0.22224326019652008,0.6506586154402514,0
0.4530238322792265,0.8443501604745871,0
0.8123474755997968,0.6911795681345663,0
0.07465938416914453,0.9121394099906034,0
0.8960757965058219,0.05696603932841715,0
0.9927003618907271,0.9717606413549936,0
0.7408108500160812,0.2566578042584168,0
0.8501124269460969,0.15927874501478512,0
0.3912154456872685,0.7739865807903662,0
0.3179367678921404,0.8840556768588338,0
0.7495689403178402,0.5225776074188044,0
0.79778606640136,0.48667516980829206,0
0.7700762902843725,0.22579090289968273,0
0.15052164841579374,0.3945388977553732,0
0.9970590884592697,0.08808224659295516,0
0.1999272943475856,0.2879602652598635,0
0.842765850537854,0.24187806146293422,0
0.8591987302975007,0.2559504357379816,0
0.7022226174250308,0.36485708907201797,0
0.20205341341112526,0.5105965927925871,0
0.3452669046147251,0.8659156961568434,0
0.9994235437662529,0.9826770174169521,0
0.82411409721265,0.6599420270413728,0
0.26914454662835585,0.34312112979144205,0
0.4935675876000837,0.33439959488284143,0
0.04510955666639804,0.5757917203752437,0
0.20801948748746657,0.252986554467885,0
0.43542330764058657,0.502325614901631,0
0.422017620997327,0.9988254294993323,0
0.7270730963645051,0.2995781979523712,0
0.3599740869043194,0.9878104063333351,0
0.8892321253576279,0.33176060461208834,0
0.8880792611642632,0.1932049525426831,0
0.28840120791638457,0.24704483216390627,0
0.1372884770042575,0.14621785185633496,0
0.9991557449610244,0.17880967969346806,0
0.4464546005470884,0.4698685467593766,0
0.8386614708708487,0.9743175631999503,0
0.2689823811214356,0.9672830976480218,0
0.668957799003529,0.5004920197219803,0
0.3765694668850357,0.8690818611884537,0
0.1994318528077772,0.5991690760052973,0
0.5141409712037779,0.557524560003802,0
0.916999146949214,0.4976294951653166,0
0.4142114417138202,0.4803786448304378,0
0.2756066397591501,0.29403303400403724,0
0.2616471153992137,0.42346941948650907,0
0.12620923554180474,0.19599304063295186,0
0.2566458011687227,0.3695217724564722,0
0.1987499822174441,0.37148196023793856,0
0.33600527809094405,0.2917778983903464,0
0.9954168961248239,0.928028722464531,0
0.6503359322202904,0.4444262684781891,0
0.22446748211732248,0.944381303949997,0
0.4803198524425568,0.3801528691449474,0
0.7789482106587448,0.5484588935158817,0
0.19607974536160766,0.35305379723932206,0
0.7974017526663948,0.5873651941218645,0
0.13114536826968248,0.19977196161474375,0
0.9071203796284057,0.015216276354601321,0
0.9996824301592947,0.3232808773414636,0
0.17504680516551263,0.24849046897637594,0
0.8707358058983458,0.6116072125070787,0
0.83039702696718,0.547881378718852,0
0.4481572689614287,0.8706098640931801,0
0.19808495548619587,0.15323947450862685,0
0.9123478826703004,0.013851992608203467,0
0.20706502765296486,0.30773408692705595,0
0.09915402131414885,0.25999262457593386,0
0.9923491525468894,0.7949248404957885,0
0.4139496613843662,0.44898931451262203,0
0.09958369935937073,0.9088063907054129,0
0.7197111466316998,0.6131080860175139,0
0.7894446957203799,0.4695505618084552,0
0.03316869920807275,0.46271449969396516,0
0.09040198146812584,0.36291526468691016,0
0.3543076643934189,0.8091849977885754,0
0.07102347187713243,0.3664266217300828,0
0.1945586263927097,0.20273469286599533,0
0.03938292433189439,0.9241580676478942,0
0.4044050736470387,0.8706395302979881,0
0.41920080038548024,0.3784126714699666,0
0.8676688035381291,0.07846344021069473,0
0.44762644506197014,0.7420084813305162,0
0.4499155993853753,0.4959902822577483,0
0.8924242422802167,0.9538290757995603,0
0.4246044669572606,0.8241458770153058,0
0.9868939661192418,0.9479776194663379,0
0.1543206231287404,0.4232729865726249,0
0.19712843710340633,0.1534591055895984,0
0.5193382803531978,0.5615583982437816,0
0.015397121093672639,0.9378493761726487,0
0.16747452805711494,0.2608388284078651,0
0.2899106111885621,0.8104904965858951,0
0.24942999452988357,0.7175847088550698,0
0.8412838078197964,0.4635573656106242,0
0.3545306877284964,0.9258879685568973,0
0.24131628885072287,0.7322532328008214,0
0.2581244509911558,0.9859164941264245,0
0.22544435420699394,0.20042678115622892,0
0.2034185610136262,0.5997437254387327,0
0.11627174450974187,0.3640522070348544,0
0.015586004352783123,0.9138505656753093,0
0.14874120485769293,0.7637167753715337,0
0.413856004713549,0.7685876018769379,0
0.9566489260069161,0.4632312523494758,0
0.34358188375166443,0.34991224402638843,0
0.981709747087157,0.20468328646217304,0
0.21915699730470328,0.23610569698274508,0
0.1767817257652471,0.868993334576669,0
0.1861547714729237,0.23582821963201384,0
0.9491741645688849,0.3282189219746502,0
0.4062540153076387,0.44401761923838556,0
0.9566468611843482,0.968212745039432,0
0.42586280810619304,0.890901525631605,0
0.2272357306631101,0.2782482283900586,0
0.9557490087655135,0.10717783504801548,0
0.29837496063512625,0.9795880066335505,0
0.15738014048438664,0.16522762267135738,0
0.7206190435603659,0.46504977487867327,0
0.5710392682172114,0.3983076159744653,0
0.4340415237746321,0.7226553018227058,0
0.23562058749340142,0.4130912811852384,0
0.912398415750947,0.24930401776693667,0
0.22426820866434716,0.43278255334774574,0
0.2173358034909073,0.6043098409420371,0
0.832926189108425,0.970745445277375,0
0.1785261000509436,0.14236380265700244,0
0.18422453542741746,0.16433128202835234,0
0.8607465522030262,0.24823276221355017,0
0.4094439665239762,0.39875727399089356,0
0.3155031974803135,0.9108700247838557,0
0.2602995273831299,0.9133015392747702,0
0.44751519074395174,0.9865546956136217,0
0.10439598403534611,0.5590824813854709,0
0.2131069273185563,0.3764960895239312,0
0.7803766027905629,0.18076924746088707,0
0.15939743505521176,0.3763199013819798,0
0.9071013593507914,0.3539258898687693,0
0.8712495770170391,0.3378276546523561,0
0.781868117253873,0.5556601204340611,0
0.4488116094220288,0.8065690402165341,0
0.39204665750497647,0.38748497147377736,0
0.9517747038018686,0.8287921303447873,0
0.16134326081204442,0.5695349233046597,0
0.06522299081456395,0.9791494925178805,0
0.9865161947429173,0.10796474667472689,0
0.9576148989082992,0.17690242003599854,0
0.8006260775278153,0.48474725516988726,0
0.44363066694306097,0.7443464864261816,0
0.1635189373582685,0.4539192766365745,0
0.8226852533744919,0.23026070474289084,0
0.13746262801646636,0.38967882231924833,0
0.22205659821017454,0.41493432040921163,0
0.676446446472137,0.4964889694207213,0
0.4744827185845888,0.4956795941363755,0
0.9231348811013439,0.4186398138555395,0
0.9646090334107348,0.9138174527809784,0
0.20539569818029346,0.3145496488624291,0
0.2908010923034283,0.3333678026267448,0
0.9831367349669042,0.8316844422048083,0
0.6274806163732198,0.418143512579946,0
0.22271448427148388,0.18777653969424224,0
0.3543199613035679,0.7889550309585607,0
0.08084023035114274,0.3519285971714978,0
0.27873976097263375,0.21655833822048942,0
0.9293004275662751,0.39711077484497814,0
0.8195264291229537,0.5037558646129255,0
0.16524149280563782,0.23500448716747846,0
0.04817153023004961,0.5396976258237821,0
0.08706786531878274,0.3559824212650361,0
0.07617940964184855,0.8128324128664262,0
0.4877772828748196,0.5602522382590482,0
0.1125796478852027,0.38437888729897285,0
0.9966852968996142,0.3548119267741968,0
0.7043216682107829,0.464465255980252,0
0.15620399587383071,0.37553293003843546,0
0.5520958402030235,0.4256575288494,0
0.3776191362681314,0.7445542544571664,0
0.15140938050142372,0.3497635122108673,0
0.7828520630976956,0.37719358180772333,0
0.6723587776040696,0.4478991122921724,0
0.0369551911224375,0.3823528156155679,0
0.756973873876463,0.605699964920626,0
0.8867024506570665,0.29014407634372785,0
0.37653851082509515,0.9778935819781382,0
0.5106111565935025,0.3327369064313185,0
0.4910715073104762,0.44114947151722894,0
0.15847893731522444,0.662836777973424,0
0.9915067265641164,0.21742965381475787,0
0.9984139800367796,0.01566858936245541,0
0.31355950502588714,0.33236627238452865,0
0.8070976420949738,0.668363960402155,0
0.9047667548720745,0.9325905158667371,0
0.8720371006166189,0.5853872271716681,0
0.6094023853708394,0.4614254734237814,0
0.2661870284295723,0.26745150799851836,0
0.8688879978667858,0.2961348253189108,0
0.3116737764096287,0.2812572444748952,0
0.4824193235929496,0.4158597070369904,0
0.8214137174871257,0.2949260216193722,0
0.9431270042241436,0.44946483018140504,0
0.13079076224381214,0.36686770886425346,0
0.9274506296392435,0.15543868529484695,0
0.7425740497644826,0.46656115728865255,0
0.3181833754247305,0.934693443806671,0
0.8659283438036051,0.3431358533671309,0
0.9558235581652736,0.3826613013386416,0
0.3273285156803497,0.4592747973566432,0
0.919361911479096,0.17669732927133452,0
0.1451327409056682,0.9647301506134747,0
0.28131044310405706,0.8309197098208065,0
0.7037735001159717,0.5339856471118937,0
0.8416089130183567,0.5791995138021853,0
0.2275862968885446,0.3613141609672217,0
0.8910324903700915,0.089461591958651,0
0.27016941864325184,0.5577572583515559,0
0.7594319605768572,0.40117556757852046,0
0.27180745746360957,0.7576504982279795,0
0.48016659991186106,0.9796200893278959,0
0.45771203133610194,0.4424010676831913,0
0.31204919052629054,0.940457888130157,0
0.6604707391165853,0.49659081265843696,0
0.6371503311519571,0.44283353552121185,0
0.9696652825161192,0.1525333894652129,0
0.08582509522410187,0.5296966871243493,0
0.9495876359536014,0.8193418456579251,0
0.17313892482975957,0.8359973538432494,0
0.7209271639331937,0.3015786136240233,0
0.10971694278944188,0.5938864715118757,0
0.9713900202768193,0.1864279793644843,0
0.0365450313315806,0.56039164269225,0
0.08602048560486775,0.2435458171655347,0
0.7558668246211382,0.535860428057621,0
0.7340213187516892,0.4645887410113205,0
0.06331562260382528,0.4599952492958046,0
0.649465421824434,0.4633208206155278,0
0.1303382590101949,0.3909954045587498,0
0.718413136900033,0.4268546730944601,0
0.14285771230081568,0.2504122779212987,0
0.03301667832753297,0.40676670684231564,0
0.351623463855267,0.3868534930196259,0
0.37970081514076814,0.6857792670469544,0
0.17003390509267757,0.5579634452147711,0
0.7655400637120191,0.5282033806005914,0
0.9224036476377556,0.9549886979247886,0
0.33400634658579287,0.357050932182169,0
0.9799652754278231,0.07683807876604787,0
0.9716159425548361,0.05923657422955275,0
0.930209839447395,0.9555034252579131,0
0.36210147920523916,0.7446080013416725,0
0.3903020621283172,0.7911433644640901,0
0.15281743379291934,0.5907964280603657,0
0.9517198073675587,0.40711386390733284,0
0.9484579640459444,0.20527859124614334,0
0.0637914475300746,0.44782264732254784,0
0.9298228879424812,0.8331166453732854,0
0.4382112846794467,0.3480425355687784,0
0.23378973118189994,0.30739648137364495,0
0.25266856448402486,0.4863971452679332,0
0.9142128234557833,0.2498622803625622,0
0.5911082677311945,0.40013304579851516,0
0.5335563185284327,0.3441517721138453,0
0.1605822860681031,0.9615081086108935,0
0.1887613389860351,0.8922726265529272,0
0.7273060685726266,0.6028795120527891,0
0.312506113013594,0.2599581725126483,0
0.3791595989634644,0.876827721451944,0
0.12389037257371005,0.20204669636739758,0
0.3214423000257798,0.4755974858525869,0
0.8593796760212602,0.09884520014930664,0
0.49178421110636195,0.55490931188992,0
0.3916759603342951,0.4486891199607598,0
0.7730362629874052,0.587011008693028,0
0.549586944867485,0.46141130752547743,0
0.4148896383424471,0.591254323657385,0
0.9375516194005822,0.33316017727347547,0
0.47322984551640845,0.42184917022218005,0
0.8326135558272209,0.5016742421726574,0
0.10263697209586575,0.3896608022529974,0
0.9921537059523672,0.29251882766617443,0
0.24388433008029975,0.9349652435247566,0
0.14961132744661976,0.858837921319823,0
0.43167650527462964,0.7967550044464722,0
0.2536793877345479,0.5865073854127814,0
0.17136227268581816,0.8624414410155209,0
0.2132811764887781,0.5068396785793079,0
0.39744466617952046,0.36332338923981633,0
0.7985713667974352,0.39006258626760604,0
0.7680206884291672,0.5669517854901822,0
0.41922443608126725,0.4665551265590724,0
0.2024043438565567,0.11390718433748348,0
0.3993992836341932,0.6675902880401273,0
0.05814598827830497,0.44310211977411984,0
0.9728487782322507,0.8985725790663212,0
0.9483865620941959,0.894738375193688,0
0.04529052172085957,0.9531987550806109,0
0.49777687839791707,0.48653160679776397,0
0.4302774405431873,0.49215377569127927,0
0.41623486886742156,0.9211577220675438,0
0.25489677711078207,0.9392156600864235,0
0.8712430848361064,0.047330025796780695,0
0.9674230226952799,0.9112755992812985,0
0.21913202262315923,0.8071853438464022,0
0.8511271007493181,0.9147809111714115,0
0.9618437364771517,0.20563248940660594,0
0.9921669978088027,0.23442506924383422,0
0.16204376105957685,0.8587499970200259,0
0.42026830556337835,0.6165157290791474,0
0.16089628822807878,0.38117077965393065,0
0.5205227793356746,0.39828573162568404,0
0.777022481663731,0.38052085378907374,0
0.07835542011104757,0.8492431969281862,0
0.33666031271075814,0.8315593821477665,0
0.0823934155233561,0.8691067920662418,0
0.859969605250378,0.11618121073881915,0
0.31025447309894805,0.99292438513318,0
0.720935560506981,0.6131577770722403,0
0.9297319883849794,0.3112490161906726,0
0.964632174482336,0.11604063301951761,0
0.8408915169341113,0.45584233564019094,0
0.047107084464686144,0.3944342115030983,0
0.7782386312355891,0.35157882541199725,0
0.8432338407014818,0.42210465774760375,0
0.8886691069531053,0.44330517213266485,0
0.30071208585925313,0.8450174183637814,0
0.16995006776884525,0.9599256674441367,0
0.9517566335074387,0.20199245137497812,0
0.14428848184560716,0.4206029304297303,0
0.9410218004778683,0.3173951693517405,0
0.22253830196561186,0.931844984657364,0
0.7713545456374635,0.22510238731108645,0
0.8340803560340856,0.37115638378626736,0
0.22766055631016724,0.23744545224550684,0
0.11310502543727241,0.42811740525501296,0
0.12157862082137916,0.6059359969363001,0
0.4088723507397134,0.5147752958303926,0
0.7860545892859696,0.6116928700010152,0
0.9625644411169262,0.15879115112145392,0
0.9862019845890329,0.15461473876928256,0
0.2549867521773679,0.36205607668971485,0
0.4028768198374858,0.7779805849028534,0
0.770126677078868,0.6285863961590398,0
0.8868221397067243,0.20705032692771064,0
0.19099457307296464,0.2905189789300593,0
0.2408615982694302,0.7442375548214694,0
0.7679244887137495,0.3711690944788,0
0.2636192575254075,0.4073895798589897,0
0.7970051117149053,0.3853534879773114,0
0.4318935297133182,0.45728790669551034,0
0.06297440347160999,0.5813442437068425,0
0.4831254856184165,0.3754421904775559,0
0.1910342834553047,0.9209130500079048,0
0.11792327354126408,0.6596297149865982,0
0.12079612635805415,0.28586186058236407,0
0.724143478756617,0.6056188361921544,0
0.270705348541293,0.8313286585074245,0
0.42837203138513735,0.779534494894759,0
0.23288631319897724,0.9639763569059857,0
0.9164122349200161,0.5026651960491294,0
0.947333900426422,0.45265279150397775,0
0.36295879361146555,0.9514534422316742,0
0.4188400623382442,0.5461324707492556,0
0.9552316848829887,0.10862329910078172,0
0.8665212788176999,0.16955171887960707,0
0.8350528950577077,0.2458352425891378,0
0.4491485730494478,0.36418055251791304,0
0.1621025769504404,0.9125344953820609,0
0.4612697544004921,0.5286197771676895,0
0.8885304841095157,0.3934061609981926,0
0.10077339114331596,0.36437064439225686,0
0.4066987659348372,0.5061197435943583,0
0.2107432586873913,0.15405863823585686,0
0.0569853007730049,0.41488441698052547,0
0.13241904723708675,0.17985551039793413,0
0.5138595782511889,0.35032897422256226,0
0.531222798223109,0.42502159060371303,0
0.6251719122601509,0.46292158029999986,0
0.9022697749750147,0.5176388274657981,0
0.42236577737380143,0.5366063421655948,0
0.9456430517410108,0.4861291513506951,0
0.9377368985582154,0.15522369416708182,0
0.5724278297671606,0.40084959698239975,0
0.10628883851446169,0.6487644073719288,0
0.8729007063800411,0.9417458498714832,0
0.4491357896896315,0.3106603036637293,0
0.872726853720914,0.4266520722029117,0
0.46199663047024087,0.8293737724389677,0
0.9981915061616354,0.2246337743050456,0
0.7678179294568155,0.5732954059686673,0
0.7031824672031348,0.40384948989451963,0
0.21977384956361734,0.30083659616841896,0
0.9029860792158542,0.8612977698196126,0
0.12834097316782267,0.8460312998450065,0
0.43943065308838225,0.4868612216357975,0
0.3310005588535163,0.9032845815020101,0
0.2177764900547332,0.24948058744748858,0
0.46133429204882237,0.3023459890542821,0
0.9872287242297263,0.3606657726336143,0
0.19189571350153778,0.9633341243895038,0
0.9087019973086217,0.2780918705246942,0
0.7624478070638696,0.35866171331220553,0
0.12182229368576547,0.48356223412869914,0
0.8688365602966132,0.8975160828057204,0
0.16409109481774864,0.3568991468109265,0
0.8612370365469748,0.3368090543286105,0
0.256884890238785,0.9183611380263456,0
0.1087987253241336,0.8279612445210395,0
0.9330157742702807,0.4193524882275822,0
0.0815155790642238,0.2809711744429696,0
0.12019637432400243,0.21961150227376536,0
0.01367973534382183,0.47771203820224484,0
0.42294084200503623,0.7926583886198155,0
0.2731368370530257,0.5663832657966175,0
0.1858874399023953,0.3849376531972968,0
0.9321480616422022,0.3325276319031155,0
0.24138629832987257,0.26046044364922105,0
0.8748028505404098,0.2591063009633059,0
0.46388932794942317,0.919053905402091,0
0.4255737282672586,0.8869615443167045,0
0.13604359058714832,0.8031623961043662,0
0.13233413403780525,0.7928905433254677,0
0.28178157259801906,0.19316476042750597,0
0.16843784993539213,0.877285927428434,0
0.720412203169494,0.30870178803993864,0
0.13313650542739253,0.785266881273982,0
0.9317937395960298,0.9578242865914632,0
0.8449694414249751,0.16299807834009472,0
0.8219932451489533,0.30786555842485563,0
0.9728561539674181,0.847822811876705,0
0.1853282290145407,0.1949710116025557,0
0.9523203232895495,0.41288321403148454,0
0.9352856257991676,0.9815407010920223,0
0.8576610203730891,0.9706223865985615,0
0.6955196531753598,0.6160972552941717,0
0.9807406153247563,0.8431461539722795,0
0.11391125166139837,0.9077618050019229,0
0.8726487277275504,0.5144482260515271,0
0.6351158168206567,0.4316970244990368,0
0.4361026094823902,0.39090563011699664,0
0.8946463798088028,0.8863853621967084,0
0.7093565578333292,0.6423466070761282,0
0.8548454362719272,0.6012803335890933,0
0.03060524679301635,0.8714205050814804,0
0.7304905989314944,0.24232990789476272,0
0.1486498721546763,0.2674286921908904,0
0.13587093701088293,0.5825468502318426,0
0.05778637267826803,0.41093199936073754,0
0.2625360422006312,0.5205466963964351,0
0.100554036794956,0.8407697054094604,0
0.9018467273778122,0.5491718665649808,0
0.8514828698075846,0.2346962647633002,0
0.4897644968170155,0.3551501465543222,0
0.23858118026328212,0.4002496353012853,0
0.4195954886378521,0.4429034804329681,0
0.26636177047084975,0.9251201035123472,0
0.7158816965432433,0.504577539940685,0
0.3965196842417398,0.9817503317602125,0
0.8294932288780211,0.2670172675523278,0
0.1580876137739573,0.22675111182152574,0
0.9272612920540841,0.4194230763431216,0
0.22063551994019015,0.5859958938945833,0
0.4422296075126986,0.40405053760751897,0
0.8939653458776605,0.3333449523184163,0
0.8640059087112043,0.23384230220083413,0
0.15287181840469544,0.9268994727894811,0
0.22830931238252816,0.19832479845366846,0
0.07694697787707605,0.5146190115528609,0
0.39399854311522153,0.6609382359691988,0
0.1158075550090999,0.908017605834124,0
